sample_ID;BLUD_or_SPBL;WELL;Volume;Dilution;BACTERIA;NA
D3;BLUD_007_7+35d_prett_t9-t11_df125_044;D3;5.0;125.0;17;0
D4;BLUD_007_7+35d_prett_t9-t11_df125_044;D4;5.0;125.0;11;0
D5;BLUD_007_7+35d_prett_t9-t11_df125_044;D5;5.0;125.0;20;0
D6;BLUD_007_7+35d_prett_t9-t11_df125_044;D6;5.0;125.0;0;0
D7;BLUD_007_7+35d_prett_t9-t11_df125_044;D7;5.0;125.0;11;0
D8;BLUD_007_7+35d_prett_t9-t11_df125_044;D8;5.0;125.0;23;0
D9;BLUD_007_7+35d_prett_t9-t11_df125_044;D9;5.0;125.0;30;0
D10;BLUD_007_7+35d_prett_t9-t11_df125_044;D10;5.0;125.0;24;0
D11;BLUD_007_7+35d_prett_t9-t11_df125_044;D11;5.0;125.0;0;0
D12;BLUD_007_7+35d_prett_t9-t11_df125_044;D12;5.0;125.0;9;0
E1;BLUD_007_7+35d_prett_t9-t11_df125_044;E1;5.0;125.0;11;0
E2;BLUD_007_7+35d_prett_t9-t11_df125_044;E2;5.0;125.0;8;0
E3;BLUD_007_7+35d_prett_t9-t11_df125_044;E3;5.0;125.0;14;0
E4;BLUD_007_7+35d_prett_t9-t11_df125_044;E4;5.0;125.0;19;0
E5;BLUD_007_7+35d_prett_t9-t11_df125_044;E5;5.0;125.0;20;0
E6;BLUD_007_7+35d_prett_t9-t11_df125_044;E6;5.0;125.0;0;0
E7;BLUD_007_7+35d_prett_t9-t11_df125_044;E7;5.0;125.0;15;0
E8;BLUD_007_7+35d_prett_t9-t11_df125_044;E8;5.0;125.0;22;0
E9;BLUD_007_7+35d_prett_t9-t11_df125_044;E9;5.0;125.0;12;0
E10;BLUD_007_7+35d_prett_t9-t11_df125_044;E10;5.0;125.0;25;0
E11;BLUD_007_7+35d_prett_t9-t11_df125_044;E11;5.0;125.0;0;0
E12;BLUD_007_7+35d_prett_t9-t11_df125_044;E12;5.0;125.0;16;0
F1;BLUD_007_7+35d_prett_t9-t11_df125_044;F1;5.0;125.0;6;0
F2;BLUD_007_7+35d_prett_t9-t11_df125_044;F2;5.0;125.0;32;0
F3;BLUD_007_7+35d_prett_t9-t11_df125_044;F3;5.0;125.0;13;0
F4;BLUD_007_7+35d_prett_t9-t11_df125_044;F4;5.0;125.0;17;0
F5;BLUD_007_7+35d_prett_t9-t11_df125_044;F5;5.0;125.0;19;0
F6;BLUD_007_7+35d_prett_t9-t11_df125_044;F6;5.0;125.0;0;0
F7;BLUD_007_7+35d_prett_t9-t11_df125_044;F7;5.0;125.0;13;0
F8;BLUD_007_7+35d_prett_t9-t11_df125_044;F8;5.0;125.0;26;0
F9;BLUD_007_7+35d_prett_t9-t11_df125_044;F9;5.0;125.0;19;0
F10;BLUD_007_7+35d_prett_t9-t11_df125_044;F10;5.0;125.0;Inf;0
F11;BLUD_007_7+35d_prett_t9-t11_df125_044;F11;5.0;125.0;0;0
F12;BLUD_007_7+35d_prett_t9-t11_df125_044;F12;5.0;125.0;9;0
G1;BLUD_007_7+35d_prett_t9-t11_df125_044;G1;5.0;125.0;5;0
G2;BLUD_007_7+35d_prett_t9-t11_df125_044;G2;5.0;125.0;14;0
G3;BLUD_007_7+35d_prett_t9-t11_df125_044;G3;5.0;125.0;18;0
G4;BLUD_007_7+35d_prett_t9-t11_df125_044;G4;5.0;125.0;16;0
G5;BLUD_007_7+35d_prett_t9-t11_df125_044;G5;5.0;125.0;22;0
G6;BLUD_007_7+35d_prett_t9-t11_df125_044;G6;5.0;125.0;0;0
G7;BLUD_007_7+35d_prett_t9-t11_df125_044;G7;5.0;125.0;6;0
G8;BLUD_007_7+35d_prett_t9-t11_df125_044;G8;5.0;125.0;24;0
G9;BLUD_007_7+35d_prett_t9-t11_df125_044;G9;5.0;125.0;25;0
G10;BLUD_007_7+35d_prett_t9-t11_df125_044;G10;5.0;125.0;0;1
G11;BLUD_007_7+35d_prett_t9-t11_df125_044;G11;5.0;125.0;0;0
G12;BLUD_007_7+35d_prett_t9-t11_df125_044;G12;5.0;125.0;15;0
H1;BLUD_007_7+35d_prett_t9-t11_df125_044;H1;5.0;125.0;5;0
H2;BLUD_007_7+35d_prett_t9-t11_df125_044;H2;5.0;125.0;0;1
H3;BLUD_007_7+35d_prett_t9-t11_df125_044;H3;5.0;125.0;42;0
H4;BLUD_007_7+35d_prett_t9-t11_df125_044;H4;5.0;125.0;8;0
H5;BLUD_007_7+35d_prett_t9-t11_df125_044;H5;5.0;125.0;19;0
H6;BLUD_007_7+35d_prett_t9-t11_df125_044;H6;5.0;125.0;0;0
H7;BLUD_007_7+35d_prett_t9-t11_df125_044;H7;5.0;125.0;9;0
H8;BLUD_007_7+35d_prett_t9-t11_df125_044;H8;5.0;125.0;30;0
H9;BLUD_007_7+35d_prett_t9-t11_df125_044;H9;5.0;125.0;0;1
H10;BLUD_007_7+35d_prett_t9-t11_df125_044;H10;5.0;125.0;32;0
H11;BLUD_007_7+35d_prett_t9-t11_df125_044;H11;5.0;125.0;0;0
H12;BLUD_007_7+35d_prett_t9-t11_df125_044;H12;5.0;125.0;9;0
